"","hospitalId","sector","name","city","county","pcds","lat","long","trustId","trustName","hasIcu","hasAccidentAndEmergency","hasSurgicalDepartment"
"148","NVC01","Independent Sector","Ashtead Hospital","Ashtead","Surrey","KT21 2SB",51.3043403625488,-0.303277969360352,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"149","NVC02","Independent Sector","The Berkshire Independent Hospital","Reading","Berkshire","RG1 6UZ",51.4445495605469,-0.988298833370209,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"150","NVC04","Independent Sector","Duchy Hospital","Truro","Cornwall","TR1 3UP",50.2679443359375,-5.09355354309082,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"151","NVC05","Independent Sector","Euxton Hall Hospital","Chorley","Lancashire","PR7 6DY",53.6609535217285,-2.67629885673523,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"152","NVC06","Independent Sector","Fitzwilliam Hospital","Peterborough","Cambridgeshire","PE3 9AQ",52.5764694213867,-0.297534763813019,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"153","NVC07","Independent Sector","Fulwood Hall Hospital","Preston","Lancashire","PR2 9SZ",53.7863235473633,-2.68402099609375,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"154","NVC08","Independent Sector","Mount Stuart Hospital","Torquay","Devon","TQ1 4UP",50.47509765625,-3.541743516922,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"155","NVC09","Independent Sector","New Hall Hospital","Salisbury","Wiltshire","SP5 4EY",51.0307083129883,-1.76382923126221,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"156","NVC11","Independent Sector","North Downs Hospital","Caterham","Surrey","CR3 6DP",51.2735557556152,-0.0791384056210518,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"157","NVC12","Independent Sector","Oaklands Hospital","Salford","Greater Manchester","M6 8AQ",53.492301940918,-2.32104921340942,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"158","NVC13","Independent Sector","Oaks Hospital","Colchester","Essex","CO4 5XR",51.9062995910645,0.89499294757843,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"159","NVC14","Independent Sector","Park Hill Hospital","Doncaster","South Yorkshire","DN2 5TH",53.5303649902344,-1.11160314083099,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"160","NVC15","Independent Sector","Pinehill Hospital","Hitchin","Hertfordshire","SG4 9QZ",51.9502983093262,-0.262984931468964,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"161","NVC16","Independent Sector","Renacres Hospital","Ormskirk","Lancashire","L39 8SE",53.6001319885254,-2.95068287849426,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"162","NVC17","Independent Sector","Rowley Hall Hospital","Stafford","Staffordshire","ST17 9AQ",52.7947807312012,-2.12626671791077,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"163","NVC18","Independent Sector","Springfield Hospital","Chelmsford","Essex","CM1 7GU",51.7533721923828,0.484612137079239,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"164","NVC19","Independent Sector","Rivers Hospital","Sawbridgeworth","Hertfordshire","CM21 0HH",51.8070945739746,0.130471587181091,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"165","NVC21","Independent Sector","West Midlands Hospital","Halesowen","West Midlands","B63 2AH",52.4578170776367,-2.07665967941284,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"166","NVC22","Independent Sector","Winfield Hospital","Gloucester","Gloucestershire","GL2 9WH",51.880443572998,-2.24241662025452,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"167","NVC23","Independent Sector","Woodland Hospital","Kettering","Northamptonshire","NN16 8XF",52.4116287231445,-0.768490612506866,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"168","NVC25","Independent Sector","Horton NHS Treatment Centre","Banbury","Oxfordshire","OX16 9FG",52.053524017334,-1.3366494178772,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"169","NVC27","Independent Sector","Boston West Hospital","Boston","Lincolnshire","PE21 8EG",52.9759178161621,-0.0335148051381111,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"170","NVC28","Independent Sector","Clifton Park Hospital","York","North Yorkshire","YO30 5RA",53.9778594970703,-1.11392939090729,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"171","NVC29","Independent Sector","Cobalt Hospital","Newcastle Upon Tyne","","NE27 0BY",55.0240592956543,-1.51044905185699,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"172","NVC31","Independent Sector","Blakelands Hospital","Milton Keynes","Buckinghamshire","MK14 5HR",52.0744247436523,-0.742682993412018,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"173","NVC33","Independent Sector","Gisburne Park NHS Treatment Centre","Clitheroe","Lancashire","BB7 4HX",53.9433288574219,-2.26754307746887,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"174","NVC40","Independent Sector","Woodthorpe Hospital","Nottingham","Nottinghamshire","NG5 3FZ",52.9904823303223,-1.13861393928528,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"175","NVC44","Independent Sector","The Westbourne Centre","Birmingham","","B15 3SJ",52.4670791625977,-1.92258167266846,"NVC","Ramsay Healthcare UK Operations Limited",FALSE,FALSE,FALSE
"176","NVG01","Independent Sector","Fairfield Independent Hospital","St. Helens","Merseyside","WA11 7RS",53.4845542907715,-2.7500593662262,"NVG","Fairfield Hospital",FALSE,FALSE,FALSE
"177","NW605","Independent Sector","London Bridge Hospital","London","","SE1 2PR",51.5063285827637,-0.0858787000179291,"NW6","Hca International",FALSE,FALSE,FALSE
"178","NWF01","Independent Sector","Benenden Hospital","Cranbrook","Kent","TN17 4AX",51.0866470336914,0.616114020347595,"NWF","Benenden Hospital",FALSE,FALSE,FALSE
"179","NXM01","Independent Sector","The Horder Centre ","Crowborough","East Sussex","TN6 1XP",51.0636749267578,0.142799317836761,"NXM","The Horder Centre",FALSE,FALSE,FALSE
"180","R1ARE","NHS Sector","Evesham Community Hospital","Evesham","Worcestershire","WR11 1JT",52.0862617492676,-1.94867062568665,"R1A","Worcestershire Health and Care NHS Trust",FALSE,FALSE,TRUE
"181","R1ARG","NHS Sector","Malvern Community Hospital","Malvern","Worcestershire","WR14 1EX",52.123851776123,-2.3228452205658,"R1A","Worcestershire Health and Care NHS Trust",FALSE,FALSE,TRUE
"182","R1A04","NHS Sector","Princess of Wales Community Hospital - Worcestershire Health and Care NHS Trust","Bromsgrove","Worcestershire","B61 0BB",52.3441390991211,-2.05564761161804,"R1A","Worcestershire Health and Care NHS Trust",FALSE,FALSE,FALSE
"183","R1D21","NHS Sector","Ludlow Community Hospital","Ludlow","Shropshire","SY8 1QX",52.3736572265625,-2.7144341468811,"R1D","Shropshire Community Health NHS Trust",FALSE,FALSE,FALSE
"184","R1D22","NHS Sector","Bridgnorth Community Hospital","Bridgnorth","Shropshire","WV16 4EU",52.5379028320312,-2.42148804664612,"R1D","Shropshire Community Health NHS Trust",FALSE,FALSE,FALSE
"185","R1D25","NHS Sector","Bishop's Castle Community Hospital","Bishop's Castle","Shropshire","SY9 5AJ",52.4930953979492,-2.99959111213684,"R1D","Shropshire Community Health NHS Trust",FALSE,FALSE,FALSE
"186","R1D34","NHS Sector","Whitchurch Community Hospital","Whitchurch","Shropshire","SY13 1NT",52.9727401733398,-2.67920184135437,"R1D","Shropshire Community Health NHS Trust",FALSE,FALSE,FALSE
"187","R1H11","NHS Sector","Gateway Surgical Centre","London","","E13 8SL",51.522777557373,0.0347316041588783,"R1H","Barts Health NHS Trust",FALSE,FALSE,TRUE
"188","R1H12","NHS Sector","The Royal London Hospital","London","","E1 1FR",51.5186996459961,-0.0601500608026981,"R1H","Barts Health NHS Trust",TRUE,TRUE,TRUE
"189","R1H13","NHS Sector","Mile End Hospital","London","","E1 4DG",51.5250473022461,-0.0421919599175453,"R1H","Barts Health NHS Trust",FALSE,FALSE,FALSE
"190","R1HKH","NHS Sector","Whipps Cross Hospital","London","","E11 1NR",51.5788307189941,0.00265278737060726,"R1H","Barts Health NHS Trust",TRUE,TRUE,TRUE
"191","R1HM0","NHS Sector","St Bartholomew's Hospital","City of London","","EC1A 7BE",51.517749786377,-0.100389920175076,"R1H","Barts Health NHS Trust",TRUE,FALSE,TRUE
"192","R1HNH","NHS Sector","Newham Hospital","London","","E13 8SL",51.522777557373,0.0347316041588783,"R1H","Barts Health NHS Trust",TRUE,TRUE,TRUE
"193","RA201","NHS Sector","Royal Surrey County Hospital","Guildford","Surrey","GU2 7XX",51.2410163879395,-0.607448279857635,"RA2","Royal Surrey NHS Foundation Trust",TRUE,TRUE,TRUE
"194","RA301","NHS Sector","Weston General Hospital","Weston-Super-Mare","","BS23 4TQ",51.3223419189453,-2.97138476371765,"RA3","Weston Area Health NHS Trust",TRUE,TRUE,TRUE
"195","RA430","NHS Sector","Yeovil District Hospital","Yeovil","Somerset","BA21 4AT",50.9448471069336,-2.63469839096069,"RA4","Yeovil District Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"196","RA701","NHS Sector","Bristol Royal Infirmary","Bristol","Avon","BS2 8HW",51.4591865539551,-2.59612464904785,"RA7","University Hospitals Bristol NHS Foundation Trust",TRUE,TRUE,TRUE
"197","RA707","NHS Sector","St Michael's Hospital","Bristol","Avon","BS2 8EG",51.4591369628906,-2.59937691688538,"RA7","University Hospitals Bristol NHS Foundation Trust",FALSE,FALSE,TRUE
"198","RA708","NHS Sector","Bristol Eye Hospital","Bristol","Avon","BS1 2LX",51.458438873291,-2.59453153610229,"RA7","University Hospitals Bristol NHS Foundation Trust",FALSE,FALSE,FALSE
"199","RA709","NHS Sector","University Of Bristol Dental Hospital","Bristol","Avon","BS1 2LY",51.4586181640625,-2.5951817035675,"RA7","University Hospitals Bristol NHS Foundation Trust",FALSE,FALSE,FALSE
"200","RA723","NHS Sector","Bristol Royal Hospital For Children","Bristol","Avon","BS2 8BJ",51.4577522277832,-2.59731483459473,"RA7","University Hospitals Bristol NHS Foundation Trust",FALSE,TRUE,FALSE
"201","RA773","NHS Sector","South Bristol Community Hospital","Bristol","","BS14 0DB",51.4109954833984,-2.58492922782898,"RA7","University Hospitals Bristol NHS Foundation Trust",FALSE,TRUE,TRUE
"202","RA901","NHS Sector","Torbay Hospital","Torquay","Devon","TQ2 7AA",50.4823226928711,-3.55379056930542,"RA9","Torbay and South Devon NHS Foundation Trust",TRUE,TRUE,TRUE
"203","RA954","NHS Sector","Brixham Hospital - Torbay and South Devon NHS Foundation Trust","Brixham","Devon","TQ5 9HW",50.3894500732422,-3.5138099193573,"RA9","Torbay and South Devon NHS Foundation Trust",FALSE,FALSE,TRUE
"204","RA956","NHS Sector","Dawlish Hospital - Torbay and South Devon NHS Foundation Trust","Dawlish","Devon","EX7 9DH",50.5805892944336,-3.47477412223816,"RA9","Torbay and South Devon NHS Foundation Trust",FALSE,FALSE,TRUE
"205","RA957","NHS Sector","Newton Abbot Community Hospital - Torbay and South Devon NHS Foundation Trust","Newton Abbot","Devon","TQ12 2TS",50.539363861084,-3.61224174499512,"RA9","Torbay and South Devon NHS Foundation Trust",FALSE,TRUE,TRUE
"206","RA958","NHS Sector","Paignton Health and Welllbeing Centre","Paignton","Devon","TQ3 3AG",50.4371452331543,-3.56878662109375,"RA9","Torbay and South Devon NHS Foundation Trust",FALSE,FALSE,TRUE
"207","RA959","NHS Sector","Teignmouth Hospital","Teignmouth","Devon","TQ14 9BQ",50.5483741760254,-3.51114559173584,"RA9","Torbay and South Devon NHS Foundation Trust",FALSE,FALSE,TRUE
"208","RA979","NHS Sector","Totnes Hospital - Torbay and South Devon NHS Foundation Trust","Totnes","Devon","TQ9 5GH",50.4327774047852,-3.68417572975159,"RA9","Torbay and South Devon NHS Foundation Trust",FALSE,FALSE,TRUE
"209","RAE01","NHS Sector","Bradford Royal Infirmary","Bradford","West Yorkshire","BD9 6RJ",53.8059844970703,-1.79468166828156,"RAE","Bradford Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"210","RAE05","NHS Sector","St Lukes Hospital","Bradford","West Yorkshire","BD5 0NA",53.7834854125977,-1.76097798347473,"RAE","Bradford Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"211","RAE2H","NHS Sector","Shipley Hospital","Shipley","West Yorkshire","BD18 3LT",53.8334350585938,-1.78626656532288,"RAE","Bradford Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"212","RAE4H","NHS Sector","Eccleshill Community Hospital","Bradford","West Yorkshire","BD10 0JE",53.8230781555176,-1.71211171150208,"RAE","Bradford Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"213","RAJ01","NHS Sector","Southend Hospital","Westcliff-on-Sea","Essex","SS0 0RY",51.5538368225098,0.688631772994995,"RAJ","Southend University Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"214","RAJ25","NHS Sector","Brentwood Community Hospital","Brentwood","Essex","CM15 8DR",51.6235504150391,0.31641498208046,"RAJ","Southend University Hospital NHS Foundation Trust",FALSE,FALSE,FALSE
"215","RAL01","NHS Sector","Royal Free Hospital","London","","NW3 2QG",51.55322265625,-0.165309235453606,"RAL","Royal Free London NHS Foundation Trust",TRUE,TRUE,TRUE
"216","RAL22","NHS Sector","Finchley Memorial Hospital","London","Greater London","N12 0JE",51.6054573059082,-0.176605820655823,"RAL","Royal Free London NHS Foundation Trust",FALSE,FALSE,TRUE
"217","RALRA","NHS Sector","Edgware Community Hospital","Edgware","Middlesex","HA8 0AD",51.6064949035645,-0.271227777004242,"RAL","Royal Free London NHS Foundation Trust",FALSE,FALSE,TRUE
"218","RAN01","NHS Sector","The Royal National Orthopaedic Hospital (Stanmore)","Stanmore","Middlesex","HA7 4LP",51.6325645446777,-0.310420960187912,"RAN","Royal National Orthopaedic Hospital NHS Trust",TRUE,FALSE,TRUE
"219","RAN02","NHS Sector","Royal National Orthopaedic Hospital (Bolsover Street)","London","Greater London","W1W 5AQ",51.5233116149902,-0.143274530768394,"RAN","Royal National Orthopaedic Hospital NHS Trust",FALSE,FALSE,TRUE
"220","RAPNM","NHS Sector","North Middlesex University Hospital","London","","N18 1QX",51.613094329834,-0.0737351402640343,"RAP","North Middlesex University Hospital NHS Trust",TRUE,TRUE,TRUE
"221","RAS01","NHS Sector","Hillingdon Hospital","Uxbridge","Middlesex","UB8 3NN",51.5260772705078,-0.461160361766815,"RAS","The Hillingdon Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"222","RAS02","NHS Sector","Mount Vernon Hospital","Northwood","Middlesex","HA6 2RN",51.6149253845215,-0.445808202028275,"RAS","The Hillingdon Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"223","RAX01","NHS Sector","Kingston Hospital","Kingston Upon Thames","Surrey","KT2 7QB",51.4148254394531,-0.282609492540359,"RAX","Kingston Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"224","RBA11","NHS Sector","Musgrove Park Hospital","Taunton","Somerset","TA1 5DA",51.0115776062012,-3.12167954444885,"RBA","Taunton and Somerset NHS Foundation Trust",TRUE,TRUE,TRUE
"225","RBD01","NHS Sector","Dorset County Hospital","Dorchester","Dorset","DT1 2JY",50.7129440307617,-2.44692254066467,"RBD","Dorset County Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"226","RBK02","NHS Sector","Manor Hospital","Walsall","","WS2 9PS",52.582332611084,-1.99890911579132,"RBK","Walsall Healthcare NHS Trust",TRUE,TRUE,TRUE
"227","RBL02","NHS Sector","Victoria Central Hospital","Wallasey","Merseyside","CH44 5UF",53.4156608581543,-3.0458505153656,"RBL","Wirral University Teaching Hospital NHS Foundation Trust",FALSE,FALSE,TRUE
"228","RBL14","NHS Sector","Arrowe Park Hospital","Wirral","Merseyside","CH49 5PE",53.36962890625,-3.09680080413818,"RBL","Wirral University Teaching Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"229","RBL20","NHS Sector","Clatterbridge Hospital","Wirral","Merseyside","CH63 4JY",53.3328895568848,-3.0241219997406,"RBL","Wirral University Teaching Hospital NHS Foundation Trust",FALSE,FALSE,TRUE
"230","RBN01","NHS Sector","Whiston Hospital","Prescot","Merseyside","L35 5DR",53.4204750061035,-2.78493905067444,"RBN","St Helens and Knowsley Hospitals NHS Trust",TRUE,TRUE,TRUE
"231","RBN02","NHS Sector","St Helens Hospital","St. Helens","Merseyside","WA9 3DA",53.4395332336426,-2.7188868522644,"RBN","St Helens and Knowsley Hospitals NHS Trust",FALSE,FALSE,TRUE
"232","RBQHQ","NHS Sector","Liverpool Heart and Chest Hospital","Liverpool","","L14 3PE",53.4111557006836,-2.89797472953796,"RBQ","Liverpool Heart and Chest NHS Foundation Trust",TRUE,FALSE,FALSE
"233","RBS25","NHS Sector","Alder Hey Children's NHS Foundation Trust","Liverpool","","L12 2AP",53.419303894043,-2.89773154258728,"RBS","Alder Hey Children's NHS Foundation Trust",FALSE,FALSE,TRUE
"234","RBT20","NHS Sector","Leighton Hospital","Crewe","Cheshire","CW1 4QJ",53.1176910400391,-2.47584843635559,"RBT","Mid Cheshire Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"235","RBT21","NHS Sector","Victoria Infirmary (Northwich)","Northwich","Cheshire","CW8 1AW",53.2618942260742,-2.51978445053101,"RBT","Mid Cheshire Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"236","RBV01","NHS Sector","The Christie main site","Manchester","Greater Manchester","M20 4BX",53.4297714233398,-2.23011016845703,"RBV","The Christie NHS Foundation Trust",TRUE,FALSE,FALSE
"237","RBZ12","NHS Sector","North Devon District Hospital","Barnstaple","Devon","EX31 4JB",51.0921745300293,-4.05041790008545,"RBZ","Northern Devon Healthcare NHS Trust",TRUE,TRUE,TRUE
"238","RBZ91","NHS Sector","Ilfracombe Tyrrell Hospital","Ilfracombe","Devon","EX34 8JF",51.2045211791992,-4.12440729141235,"RBZ","Northern Devon Healthcare NHS Trust",FALSE,FALSE,TRUE
"239","RBZ92","NHS Sector","Holsworthy Hospital","Holsworthy","Devon","EX22 6JQ",50.8183288574219,-4.34964799880981,"RBZ","Northern Devon Healthcare NHS Trust",FALSE,FALSE,TRUE
"240","RBZ95","NHS Sector","Bideford Hospital","Bideford","Devon","EX39 3AG",51.0178260803223,-4.21274518966675,"RBZ","Northern Devon Healthcare NHS Trust",FALSE,TRUE,TRUE
"241","RBZ98","NHS Sector","Torrington Hospital","Torrington","Devon","EX38 7BJ",50.9547348022461,-4.13695621490479,"RBZ","Northern Devon Healthcare NHS Trust",FALSE,FALSE,TRUE
"242","RBZ99","NHS Sector","South Molton Hospital","South Molton","Devon","EX36 4DP",51.0170707702637,-3.83922481536865,"RBZ","Northern Devon Healthcare NHS Trust",FALSE,FALSE,FALSE
"243","RC110","NHS Sector","Bedford Hospital South Wing","Bedford","Bedfordshire","MK42 9DJ",52.1282653808594,-0.47248050570488,"RC1","Bedford Hospital NHS Trust",TRUE,TRUE,TRUE
"244","RC111","NHS Sector","Bedford Hospital North Wing","Bedford","Bedfordshire","MK40 2NS",52.1411895751953,-0.461765140295029,"RC1","Bedford Hospital NHS Trust",FALSE,FALSE,FALSE
"245","RC971","NHS Sector","Luton and Dunstable Hospital","Luton","Bedfordshire","LU4 0DZ",51.8941459655762,-0.474415451288223,"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"246","RCB05","NHS Sector","St Monicas Hospital","York","North Yorkshire","YO61 3JD",54.1184043884277,-1.18931269645691,"RCB","York Teaching Hospital NHS Foundation Trust",FALSE,FALSE,FALSE
